policy_id,payment_date,scheduled_amount,actual_amount,status,payment_schedule
P000081,2021-01-26,94.58,94.58,Paid,Monthly
P000081,2021-02-25,94.58,94.58,Paid,Monthly
P000081,2021-03-27,94.58,94.58,Paid,Monthly
P000081,2021-04-26,94.58,94.58,Paid,Monthly
P000081,2021-05-26,94.58,0.0,Missed,Monthly
P000082,2022-12-08,102.85,102.85,Paid,Monthly
P000082,2023-01-07,102.85,102.85,Paid,Monthly
P000082,2023-02-06,102.85,102.85,Paid,Monthly
P000082,2023-03-08,102.85,102.85,Paid,Monthly
P000082,2023-04-07,102.85,102.85,Paid,Monthly
P000082,2023-05-07,102.85,102.85,Paid,Monthly
P000082,2023-06-06,102.85,102.85,Paid,Monthly
P000082,2023-07-06,102.85,102.85,Paid,Monthly
P000082,2023-08-05,102.85,102.85,Paid,Monthly
P000082,2023-09-04,102.85,102.85,Paid,Monthly
P000082,2023-10-04,102.85,102.85,Paid,Monthly
P000082,2023-11-03,102.85,102.85,Paid,Monthly
P000084,2022-08-20,68.26,68.26,Paid,Monthly
P000084,2022-09-19,68.26,68.26,Paid,Monthly
P000084,2022-10-19,68.26,68.26,Paid,Monthly
P000084,2022-11-18,68.26,68.26,Paid,Monthly
P000084,2022-12-18,68.26,68.26,Paid,Monthly
P000084,2023-01-17,68.26,68.26,Paid,Monthly
P000085,2019-05-27,45.71,45.71,Paid,Monthly
P000085,2019-06-26,45.71,0.0,Missed,Monthly
P000085,2019-07-26,45.71,45.71,Paid,Monthly
P000085,2019-08-25,45.71,45.71,Paid,Monthly
P000085,2019-09-24,45.71,45.71,Paid,Monthly
P000085,2019-10-24,45.71,45.71,Paid,Monthly
P000085,2019-11-23,45.71,45.71,Paid,Monthly
P000085,2019-12-23,45.71,45.71,Paid,Monthly
P000085,2020-01-22,45.71,45.71,Paid,Monthly
P000085,2020-02-21,45.71,45.71,Paid,Monthly
P000085,2020-03-22,45.71,45.71,Paid,Monthly
P000085,2020-04-21,45.71,45.71,Paid,Monthly
P000086,2022-06-01,191.72,191.72,Paid,Monthly
P000086,2022-07-01,191.72,201.31,Late,Monthly
P000086,2022-07-31,191.72,191.72,Paid,Monthly
P000086,2022-08-30,191.72,191.72,Paid,Monthly
P000086,2022-09-29,191.72,191.72,Paid,Monthly
P000086,2022-10-29,191.72,191.72,Paid,Monthly
P000086,2022-11-28,191.72,191.72,Paid,Monthly
P000086,2022-12-28,191.72,191.72,Paid,Monthly
P000086,2023-01-27,191.72,191.72,Paid,Monthly
P000086,2023-02-26,191.72,191.72,Paid,Monthly
P000086,2023-03-28,191.72,191.72,Paid,Monthly
P000086,2023-04-27,191.72,191.72,Paid,Monthly
P000087,2022-07-24,209.52,209.52,Paid,Quarterly
P000087,2022-10-22,209.52,0.0,Missed,Quarterly
P000087,2023-01-20,209.52,209.52,Paid,Quarterly
P000087,2023-04-20,209.52,209.52,Paid,Quarterly
P000088,2019-12-17,62.18,62.18,Paid,Monthly
P000088,2020-01-16,62.18,62.18,Paid,Monthly
P000088,2020-02-15,62.18,62.18,Paid,Monthly
P000088,2020-03-16,62.18,62.18,Paid,Monthly
P000088,2020-04-15,62.18,62.18,Paid,Monthly
P000088,2020-05-15,62.18,62.18,Paid,Monthly
P000088,2020-06-14,62.18,62.18,Paid,Monthly
P000088,2020-07-14,62.18,62.18,Paid,Monthly
P000088,2020-08-13,62.18,62.18,Paid,Monthly
P000088,2020-09-12,62.18,62.18,Paid,Monthly
P000088,2020-10-12,62.18,62.18,Paid,Monthly
P000088,2020-11-11,62.18,62.18,Paid,Monthly
P000090,2020-05-16,271.6,271.6,Paid,Quarterly
P000090,2020-08-14,271.6,271.6,Paid,Quarterly
P000090,2020-11-12,271.6,271.6,Paid,Quarterly
P000090,2021-02-10,271.6,271.6,Paid,Quarterly
P000091,2019-12-01,286.54,286.54,Paid,Quarterly
P000091,2020-02-29,286.54,286.54,Paid,Quarterly
P000092,2021-08-04,76.86,76.86,Paid,Monthly
P000092,2021-09-03,76.86,76.86,Paid,Monthly
P000092,2021-10-03,76.86,76.86,Paid,Monthly
P000092,2021-11-02,76.86,76.86,Paid,Monthly
P000092,2021-12-02,76.86,76.86,Paid,Monthly
P000092,2022-01-01,76.86,80.71,Late,Monthly
P000092,2022-01-31,76.86,76.86,Paid,Monthly
P000092,2022-03-02,76.86,76.86,Paid,Monthly
P000092,2022-04-01,76.86,76.86,Paid,Monthly
P000092,2022-05-01,76.86,76.86,Paid,Monthly
P000092,2022-05-31,76.86,76.86,Paid,Monthly
P000092,2022-06-30,76.86,76.86,Paid,Monthly
P000093,2021-02-16,53.83,53.83,Paid,Monthly
P000093,2021-03-18,53.83,53.83,Paid,Monthly
P000093,2021-04-17,53.83,53.83,Paid,Monthly
P000093,2021-05-17,53.83,53.83,Paid,Monthly
P000093,2021-06-16,53.83,53.83,Paid,Monthly
P000093,2021-07-16,53.83,53.83,Paid,Monthly
P000093,2021-08-15,53.83,53.83,Paid,Monthly
P000093,2021-09-14,53.83,53.83,Paid,Monthly
P000093,2021-10-14,53.83,53.83,Paid,Monthly
P000093,2021-11-13,53.83,53.83,Paid,Monthly
P000093,2021-12-13,53.83,53.83,Paid,Monthly
P000093,2022-01-12,53.83,53.83,Paid,Monthly
P000094,2020-07-06,92.84,92.84,Paid,Monthly
P000094,2020-08-05,92.84,92.84,Paid,Monthly
P000094,2020-09-04,92.84,92.84,Paid,Monthly
P000094,2020-10-04,92.84,92.84,Paid,Monthly
P000094,2020-11-03,92.84,92.84,Paid,Monthly
P000094,2020-12-03,92.84,92.84,Paid,Monthly
P000094,2021-01-02,92.84,92.84,Paid,Monthly
P000094,2021-02-01,92.84,92.84,Paid,Monthly
P000094,2021-03-03,92.84,92.84,Paid,Monthly
P000094,2021-04-02,92.84,92.84,Paid,Monthly
P000094,2021-05-02,92.84,92.84,Paid,Monthly
P000094,2021-06-01,92.84,92.84,Paid,Monthly
P000095,2022-08-03,183.64,183.64,Paid,Quarterly
P000095,2022-11-01,183.64,183.64,Paid,Quarterly
P000095,2023-01-30,183.64,183.64,Paid,Quarterly
P000095,2023-04-30,183.64,183.64,Paid,Quarterly
P000096,2022-11-10,651.12,651.12,Paid,Semi-Annual
P000097,2022-02-14,183.76,183.76,Paid,Quarterly
P000097,2022-05-15,183.76,183.76,Paid,Quarterly
P000097,2022-08-13,183.76,183.76,Paid,Quarterly
P000097,2022-11-11,183.76,183.76,Paid,Quarterly
P000098,2020-03-25,81.52,81.52,Paid,Monthly
P000098,2020-04-24,81.52,81.52,Paid,Monthly
P000098,2020-05-24,81.52,81.52,Paid,Monthly
P000098,2020-06-23,81.52,81.52,Paid,Monthly
P000098,2020-07-23,81.52,81.52,Paid,Monthly
P000098,2020-08-22,81.52,81.52,Paid,Monthly
P000098,2020-09-21,81.52,81.52,Paid,Monthly
P000098,2020-10-21,81.52,81.52,Paid,Monthly
P000098,2020-11-20,81.52,81.52,Paid,Monthly
P000098,2020-12-20,81.52,81.52,Paid,Monthly
P000098,2021-01-19,81.52,81.52,Paid,Monthly
P000098,2021-02-18,81.52,81.52,Paid,Monthly
P000099,2022-11-03,111.82,111.82,Paid,Monthly
P000099,2022-12-03,111.82,111.82,Paid,Monthly
P000099,2023-01-02,111.82,111.82,Paid,Monthly
P000099,2023-02-01,111.82,111.82,Paid,Monthly
P000099,2023-03-03,111.82,111.82,Paid,Monthly
P000099,2023-04-02,111.82,111.82,Paid,Monthly
P000100,2020-10-26,114.13,114.13,Paid,Monthly
P000100,2020-11-25,114.13,114.13,Paid,Monthly
P000100,2020-12-25,114.13,114.13,Paid,Monthly
P000100,2021-01-24,114.13,114.13,Paid,Monthly
P000100,2021-02-23,114.13,114.13,Paid,Monthly
P000100,2021-03-25,114.13,114.13,Paid,Monthly
P000101,2019-04-25,370.88,370.88,Paid,Quarterly
P000101,2019-07-24,370.88,370.88,Paid,Quarterly
P000103,2019-03-07,308.89,308.89,Paid,Semi-Annual
P000105,2021-04-01,312.06,312.06,Paid,Quarterly
P000105,2021-06-30,312.06,312.06,Paid,Quarterly
P000105,2021-09-28,312.06,312.06,Paid,Quarterly
P000105,2021-12-27,312.06,312.06,Paid,Quarterly
P000107,2019-05-16,79.14,79.14,Paid,Monthly
P000107,2019-06-15,79.14,79.14,Paid,Monthly
P000107,2019-07-15,79.14,79.14,Paid,Monthly
P000107,2019-08-14,79.14,79.14,Paid,Monthly
P000107,2019-09-13,79.14,79.14,Paid,Monthly
P000107,2019-10-13,79.14,79.14,Paid,Monthly
P000107,2019-11-12,79.14,79.14,Paid,Monthly
P000107,2019-12-12,79.14,79.14,Paid,Monthly
P000107,2020-01-11,79.14,79.14,Paid,Monthly
P000107,2020-02-10,79.14,79.14,Paid,Monthly
P000107,2020-03-11,79.14,79.14,Paid,Monthly
P000107,2020-04-10,79.14,79.14,Paid,Monthly
P000108,2020-03-08,192.85,192.85,Paid,Quarterly
P000108,2020-06-06,192.85,192.85,Paid,Quarterly
P000108,2020-09-04,192.85,192.85,Paid,Quarterly
P000108,2020-12-03,192.85,192.85,Paid,Quarterly
P000109,2022-03-07,180.99,180.99,Paid,Quarterly
P000109,2022-06-05,180.99,180.99,Paid,Quarterly
P000111,2020-03-11,239.12,239.12,Paid,Monthly
P000111,2020-04-10,239.12,239.12,Paid,Monthly
P000111,2020-05-10,239.12,239.12,Paid,Monthly
P000111,2020-06-09,239.12,239.12,Paid,Monthly
P000111,2020-07-09,239.12,239.12,Paid,Monthly
P000111,2020-08-08,239.12,239.12,Paid,Monthly
P000112,2022-09-04,38.54,38.54,Paid,Monthly
P000112,2022-10-04,38.54,38.54,Paid,Monthly
P000112,2022-11-03,38.54,38.54,Paid,Monthly
P000112,2022-12-03,38.54,38.54,Paid,Monthly
P000112,2023-01-02,38.54,0.0,Missed,Monthly
P000112,2023-02-01,38.54,38.54,Paid,Monthly
P000113,2021-10-19,127.3,127.3,Paid,Monthly
P000113,2021-11-18,127.3,127.3,Paid,Monthly
P000113,2021-12-18,127.3,127.3,Paid,Monthly
P000113,2022-01-17,127.3,127.3,Paid,Monthly
P000113,2022-02-16,127.3,127.3,Paid,Monthly
P000113,2022-03-18,127.3,127.3,Paid,Monthly
P000113,2022-04-17,127.3,127.3,Paid,Monthly
P000113,2022-05-17,127.3,127.3,Paid,Monthly
P000113,2022-06-16,127.3,127.3,Paid,Monthly
P000113,2022-07-16,127.3,127.3,Paid,Monthly
P000113,2022-08-15,127.3,127.3,Paid,Monthly
P000113,2022-09-14,127.3,127.3,Paid,Monthly
P000115,2022-08-09,410.28,410.28,Paid,Semi-Annual
P000116,2021-07-28,107.03,107.03,Paid,Monthly
P000116,2021-08-27,107.03,107.03,Paid,Monthly
P000116,2021-09-26,107.03,107.03,Paid,Monthly
P000116,2021-10-26,107.03,107.03,Paid,Monthly
P000116,2021-11-25,107.03,107.03,Paid,Monthly
P000116,2021-12-25,107.03,107.03,Paid,Monthly
P000116,2022-01-24,107.03,107.03,Paid,Monthly
P000116,2022-02-23,107.03,107.03,Paid,Monthly
P000116,2022-03-25,107.03,107.03,Paid,Monthly
P000116,2022-04-24,107.03,107.03,Paid,Monthly
P000116,2022-05-24,107.03,107.03,Paid,Monthly
P000116,2022-06-23,107.03,107.03,Paid,Monthly
P000117,2019-10-20,138.65,138.65,Paid,Monthly
P000117,2019-11-19,138.65,138.65,Paid,Monthly
P000117,2019-12-19,138.65,138.65,Paid,Monthly
P000117,2020-01-18,138.65,138.65,Paid,Monthly
P000117,2020-02-17,138.65,138.65,Paid,Monthly
P000117,2020-03-18,138.65,138.65,Paid,Monthly
P000117,2020-04-17,138.65,145.58,Late,Monthly
P000117,2020-05-17,138.65,138.65,Paid,Monthly
P000117,2020-06-16,138.65,138.65,Paid,Monthly
P000117,2020-07-16,138.65,138.65,Paid,Monthly
P000117,2020-08-15,138.65,138.65,Paid,Monthly
P000117,2020-09-14,138.65,138.65,Paid,Monthly
P000118,2020-06-26,131.84,131.84,Paid,Monthly
P000118,2020-07-26,131.84,131.84,Paid,Monthly
P000118,2020-08-25,131.84,131.84,Paid,Monthly
P000118,2020-09-24,131.84,131.84,Paid,Monthly
P000118,2020-10-24,131.84,131.84,Paid,Monthly
P000118,2020-11-23,131.84,131.84,Paid,Monthly
P000119,2019-10-13,33.44,33.44,Paid,Monthly
P000119,2019-11-12,33.44,33.44,Paid,Monthly
P000119,2019-12-12,33.44,33.44,Paid,Monthly
P000119,2020-01-11,33.44,33.44,Paid,Monthly
P000119,2020-02-10,33.44,33.44,Paid,Monthly
P000119,2020-03-11,33.44,33.44,Paid,Monthly
P000119,2020-04-10,33.44,33.44,Paid,Monthly
P000119,2020-05-10,33.44,33.44,Paid,Monthly
P000119,2020-06-09,33.44,0.0,Missed,Monthly
P000119,2020-07-09,33.44,33.44,Paid,Monthly
P000119,2020-08-08,33.44,33.44,Paid,Monthly
P000119,2020-09-07,33.44,33.44,Paid,Monthly
P000120,2020-05-20,104.09,104.09,Paid,Monthly
P000120,2020-06-19,104.09,104.09,Paid,Monthly
P000120,2020-07-19,104.09,104.09,Paid,Monthly
P000120,2020-08-18,104.09,104.09,Paid,Monthly
P000120,2020-09-17,104.09,104.09,Paid,Monthly
P000120,2020-10-17,104.09,104.09,Paid,Monthly
P000120,2020-11-16,104.09,104.09,Paid,Monthly
P000120,2020-12-16,104.09,104.09,Paid,Monthly
P000120,2021-01-15,104.09,104.09,Paid,Monthly
P000120,2021-02-14,104.09,104.09,Paid,Monthly
P000120,2021-03-16,104.09,0.0,Missed,Monthly
P000120,2021-04-15,104.09,104.09,Paid,Monthly
P000121,2022-02-23,85.57,85.57,Paid,Monthly
P000121,2022-03-25,85.57,85.57,Paid,Monthly
P000121,2022-04-24,85.57,85.57,Paid,Monthly
P000121,2022-05-24,85.57,85.57,Paid,Monthly
P000121,2022-06-23,85.57,85.57,Paid,Monthly
P000121,2022-07-23,85.57,85.57,Paid,Monthly
P000121,2022-08-22,85.57,85.57,Paid,Monthly
P000121,2022-09-21,85.57,85.57,Paid,Monthly
P000121,2022-10-21,85.57,85.57,Paid,Monthly
P000121,2022-11-20,85.57,85.57,Paid,Monthly
P000121,2022-12-20,85.57,85.57,Paid,Monthly
P000121,2023-01-19,85.57,85.57,Paid,Monthly
P000122,2022-01-08,210.44,210.44,Paid,Monthly
P000122,2022-02-07,210.44,210.44,Paid,Monthly
P000122,2022-03-09,210.44,210.44,Paid,Monthly
P000122,2022-04-08,210.44,210.44,Paid,Monthly
P000122,2022-05-08,210.44,210.44,Paid,Monthly
P000122,2022-06-07,210.44,210.44,Paid,Monthly
P000122,2022-07-07,210.44,210.44,Paid,Monthly
P000122,2022-08-06,210.44,210.44,Paid,Monthly
P000122,2022-09-05,210.44,210.44,Paid,Monthly
P000122,2022-10-05,210.44,210.44,Paid,Monthly
P000122,2022-11-04,210.44,210.44,Paid,Monthly
P000122,2022-12-04,210.44,210.44,Paid,Monthly
P000123,2020-06-22,663.07,663.07,Paid,Semi-Annual
P000124,2022-04-12,96.54,96.54,Paid,Monthly
P000124,2022-05-12,96.54,96.54,Paid,Monthly
P000124,2022-06-11,96.54,96.54,Paid,Monthly
P000124,2022-07-11,96.54,96.54,Paid,Monthly
P000124,2022-08-10,96.54,96.54,Paid,Monthly
P000124,2022-09-09,96.54,96.54,Paid,Monthly
P000125,2021-05-27,168.67,168.67,Paid,Monthly
P000125,2021-06-26,168.67,168.67,Paid,Monthly
P000125,2021-07-26,168.67,168.67,Paid,Monthly
P000125,2021-08-25,168.67,168.67,Paid,Monthly
P000125,2021-09-24,168.67,168.67,Paid,Monthly
P000125,2021-10-24,168.67,168.67,Paid,Monthly
P000126,2022-04-10,155.93,155.93,Paid,Monthly
P000126,2022-05-10,155.93,155.93,Paid,Monthly
P000126,2022-06-09,155.93,155.93,Paid,Monthly
P000126,2022-07-09,155.93,155.93,Paid,Monthly
P000126,2022-08-08,155.93,155.93,Paid,Monthly
P000126,2022-09-07,155.93,155.93,Paid,Monthly
P000126,2022-10-07,155.93,155.93,Paid,Monthly
P000126,2022-11-06,155.93,155.93,Paid,Monthly
P000126,2022-12-06,155.93,155.93,Paid,Monthly
P000126,2023-01-05,155.93,0.0,Missed,Monthly
P000126,2023-02-04,155.93,155.93,Paid,Monthly
P000126,2023-03-06,155.93,155.93,Paid,Monthly
P000127,2021-03-28,156.94,156.94,Paid,Monthly
P000127,2021-04-27,156.94,156.94,Paid,Monthly
P000127,2021-05-27,156.94,164.79,Late,Monthly
P000127,2021-06-26,156.94,156.94,Paid,Monthly
P000127,2021-07-26,156.94,156.94,Paid,Monthly
P000127,2021-08-25,156.94,156.94,Paid,Monthly
P000127,2021-09-24,156.94,156.94,Paid,Monthly
P000127,2021-10-24,156.94,156.94,Paid,Monthly
P000127,2021-11-23,156.94,156.94,Paid,Monthly
P000127,2021-12-23,156.94,156.94,Paid,Monthly
P000127,2022-01-22,156.94,156.94,Paid,Monthly
P000127,2022-02-21,156.94,156.94,Paid,Monthly
P000128,2021-01-11,77.86,77.86,Paid,Monthly
P000128,2021-02-10,77.86,77.86,Paid,Monthly
P000128,2021-03-12,77.86,77.86,Paid,Monthly
P000128,2021-04-11,77.86,77.86,Paid,Monthly
P000128,2021-05-11,77.86,77.86,Paid,Monthly
P000128,2021-06-10,77.86,77.86,Paid,Monthly
P000128,2021-07-10,77.86,77.86,Paid,Monthly
P000128,2021-08-09,77.86,77.86,Paid,Monthly
P000128,2021-09-08,77.86,77.86,Paid,Monthly
P000128,2021-10-08,77.86,77.86,Paid,Monthly
P000128,2021-11-07,77.86,77.86,Paid,Monthly
P000128,2021-12-07,77.86,77.86,Paid,Monthly
P000129,2020-03-25,308.41,308.41,Paid,Quarterly
P000129,2020-06-23,308.41,308.41,Paid,Quarterly
P000130,2019-10-11,44.37,44.37,Paid,Monthly
P000130,2019-11-10,44.37,44.37,Paid,Monthly
P000130,2019-12-10,44.37,44.37,Paid,Monthly
P000130,2020-01-09,44.37,44.37,Paid,Monthly
P000130,2020-02-08,44.37,44.37,Paid,Monthly
P000130,2020-03-09,44.37,44.37,Paid,Monthly
P000130,2020-04-08,44.37,44.37,Paid,Monthly
P000130,2020-05-08,44.37,44.37,Paid,Monthly
P000130,2020-06-07,44.37,44.37,Paid,Monthly
P000130,2020-07-07,44.37,44.37,Paid,Monthly
P000130,2020-08-06,44.37,44.37,Paid,Monthly
P000130,2020-09-05,44.37,44.37,Paid,Monthly
P000131,2021-11-09,158.56,158.56,Paid,Monthly
P000131,2021-12-09,158.56,158.56,Paid,Monthly
P000131,2022-01-08,158.56,158.56,Paid,Monthly
P000131,2022-02-07,158.56,158.56,Paid,Monthly
P000131,2022-03-09,158.56,158.56,Paid,Monthly
P000131,2022-04-08,158.56,158.56,Paid,Monthly
P000131,2022-05-08,158.56,158.56,Paid,Monthly
P000131,2022-06-07,158.56,158.56,Paid,Monthly
P000131,2022-07-07,158.56,158.56,Paid,Monthly
P000131,2022-08-06,158.56,158.56,Paid,Monthly
P000131,2022-09-05,158.56,158.56,Paid,Monthly
P000131,2022-10-05,158.56,158.56,Paid,Monthly
P000132,2021-10-07,148.57,148.57,Paid,Monthly
P000132,2021-11-06,148.57,148.57,Paid,Monthly
P000132,2021-12-06,148.57,148.57,Paid,Monthly
P000132,2022-01-05,148.57,148.57,Paid,Monthly
P000132,2022-02-04,148.57,156.0,Late,Monthly
P000132,2022-03-06,148.57,148.57,Paid,Monthly
P000133,2019-07-06,336.94,336.94,Paid,Quarterly
P000133,2019-10-04,336.94,336.94,Paid,Quarterly
P000134,2019-04-07,251.29,251.29,Paid,Quarterly
P000134,2019-07-06,251.29,251.29,Paid,Quarterly
P000134,2019-10-04,251.29,251.29,Paid,Quarterly
P000134,2020-01-02,251.29,251.29,Paid,Quarterly
P000135,2019-08-13,1582.95,1582.95,Paid,Semi-Annual
P000136,2019-11-10,109.49,109.49,Paid,Monthly
P000136,2019-12-10,109.49,109.49,Paid,Monthly
P000136,2020-01-09,109.49,109.49,Paid,Monthly
P000136,2020-02-08,109.49,109.49,Paid,Monthly
P000136,2020-03-09,109.49,109.49,Paid,Monthly
P000136,2020-04-08,109.49,109.49,Paid,Monthly
P000136,2020-05-08,109.49,109.49,Paid,Monthly
P000136,2020-06-07,109.49,109.49,Paid,Monthly
P000136,2020-07-07,109.49,109.49,Paid,Monthly
P000136,2020-08-06,109.49,109.49,Paid,Monthly
P000136,2020-09-05,109.49,109.49,Paid,Monthly
P000136,2020-10-05,109.49,109.49,Paid,Monthly
P000137,2022-07-09,725.71,725.71,Paid,Semi-Annual
P000138,2019-11-24,112.77,112.77,Paid,Monthly
P000138,2019-12-24,112.77,112.77,Paid,Monthly
P000138,2020-01-23,112.77,112.77,Paid,Monthly
P000138,2020-02-22,112.77,118.41,Late,Monthly
P000138,2020-03-23,112.77,0.0,Missed,Monthly
P000138,2020-04-22,112.77,112.77,Paid,Monthly
P000138,2020-05-22,112.77,112.77,Paid,Monthly
P000138,2020-06-21,112.77,112.77,Paid,Monthly
P000138,2020-07-21,112.77,112.77,Paid,Monthly
P000138,2020-08-20,112.77,0.0,Missed,Monthly
P000138,2020-09-19,112.77,112.77,Paid,Monthly
P000138,2020-10-19,112.77,112.77,Paid,Monthly
P000139,2022-10-25,772.45,772.45,Paid,Semi-Annual
P000140,2021-05-14,182.24,182.24,Paid,Monthly
P000140,2021-06-13,182.24,182.24,Paid,Monthly
P000140,2021-07-13,182.24,182.24,Paid,Monthly
P000140,2021-08-12,182.24,182.24,Paid,Monthly
P000140,2021-09-11,182.24,182.24,Paid,Monthly
P000140,2021-10-11,182.24,182.24,Paid,Monthly
P000140,2021-11-10,182.24,182.24,Paid,Monthly
P000140,2021-12-10,182.24,182.24,Paid,Monthly
P000140,2022-01-09,182.24,182.24,Paid,Monthly
P000140,2022-02-08,182.24,182.24,Paid,Monthly
P000140,2022-03-10,182.24,182.24,Paid,Monthly
P000140,2022-04-09,182.24,182.24,Paid,Monthly
P000141,2022-05-06,128.24,128.24,Paid,Monthly
P000141,2022-06-05,128.24,128.24,Paid,Monthly
P000141,2022-07-05,128.24,128.24,Paid,Monthly
P000141,2022-08-04,128.24,128.24,Paid,Monthly
P000141,2022-09-03,128.24,128.24,Paid,Monthly
P000141,2022-10-03,128.24,128.24,Paid,Monthly
P000141,2022-11-02,128.24,128.24,Paid,Monthly
P000141,2022-12-02,128.24,128.24,Paid,Monthly
P000141,2023-01-01,128.24,128.24,Paid,Monthly
P000141,2023-01-31,128.24,128.24,Paid,Monthly
P000141,2023-03-02,128.24,128.24,Paid,Monthly
P000141,2023-04-01,128.24,128.24,Paid,Monthly
P000142,2019-05-11,244.47,244.47,Paid,Quarterly
P000142,2019-08-09,244.47,244.47,Paid,Quarterly
P000143,2021-02-27,104.57,104.57,Paid,Monthly
P000143,2021-03-29,104.57,104.57,Paid,Monthly
P000143,2021-04-28,104.57,104.57,Paid,Monthly
P000143,2021-05-28,104.57,104.57,Paid,Monthly
P000143,2021-06-27,104.57,104.57,Paid,Monthly
P000143,2021-07-27,104.57,104.57,Paid,Monthly
P000143,2021-08-26,104.57,104.57,Paid,Monthly
P000143,2021-09-25,104.57,104.57,Paid,Monthly
P000143,2021-10-25,104.57,104.57,Paid,Monthly
P000143,2021-11-24,104.57,104.57,Paid,Monthly
P000143,2021-12-24,104.57,104.57,Paid,Monthly
P000143,2022-01-23,104.57,104.57,Paid,Monthly
P000144,2021-02-20,48.73,48.73,Paid,Monthly
P000144,2021-03-22,48.73,48.73,Paid,Monthly
P000144,2021-04-21,48.73,48.73,Paid,Monthly
P000144,2021-05-21,48.73,48.73,Paid,Monthly
P000144,2021-06-20,48.73,48.73,Paid,Monthly
P000144,2021-07-20,48.73,48.73,Paid,Monthly
P000144,2021-08-19,48.73,48.73,Paid,Monthly
P000144,2021-09-18,48.73,48.73,Paid,Monthly
P000144,2021-10-18,48.73,48.73,Paid,Monthly
P000144,2021-11-17,48.73,48.73,Paid,Monthly
P000144,2021-12-17,48.73,48.73,Paid,Monthly
P000144,2022-01-16,48.73,48.73,Paid,Monthly
P000145,2022-05-05,375.28,375.28,Paid,Quarterly
P000145,2022-08-03,375.28,375.28,Paid,Quarterly
P000147,2021-12-19,923.98,923.98,Paid,Semi-Annual
P000148,2020-05-29,87.0,87.0,Paid,Quarterly
P000148,2020-08-27,87.0,87.0,Paid,Quarterly
P000148,2020-11-25,87.0,87.0,Paid,Quarterly
P000148,2021-02-23,87.0,87.0,Paid,Quarterly
P000149,2022-02-07,219.95,219.95,Paid,Monthly
P000149,2022-03-09,219.95,230.94,Late,Monthly
P000149,2022-04-08,219.95,219.95,Paid,Monthly
P000149,2022-05-08,219.95,230.94,Late,Monthly
P000149,2022-06-07,219.95,219.95,Paid,Monthly
P000149,2022-07-07,219.95,219.95,Paid,Monthly
P000150,2019-01-24,105.64,105.64,Paid,Monthly
P000150,2019-02-23,105.64,105.64,Paid,Monthly
P000150,2019-03-25,105.64,105.64,Paid,Monthly
P000150,2019-04-24,105.64,105.64,Paid,Monthly
P000150,2019-05-24,105.64,110.92,Late,Monthly
P000150,2019-06-23,105.64,105.64,Paid,Monthly
P000151,2022-10-25,451.65,451.65,Paid,Semi-Annual
P000153,2022-10-28,194.55,194.55,Paid,Monthly
P000153,2022-11-27,194.55,194.55,Paid,Monthly
P000153,2022-12-27,194.55,194.55,Paid,Monthly
P000153,2023-01-26,194.55,194.55,Paid,Monthly
P000153,2023-02-25,194.55,194.55,Paid,Monthly
P000153,2023-03-27,194.55,194.55,Paid,Monthly
P000154,2022-01-04,260.39,260.39,Paid,Semi-Annual
P000155,2020-06-30,142.26,142.26,Paid,Monthly
P000155,2020-07-30,142.26,142.26,Paid,Monthly
P000155,2020-08-29,142.26,142.26,Paid,Monthly
P000155,2020-09-28,142.26,142.26,Paid,Monthly
P000155,2020-10-28,142.26,142.26,Paid,Monthly
P000155,2020-11-27,142.26,142.26,Paid,Monthly
P000155,2020-12-27,142.26,142.26,Paid,Monthly
P000155,2021-01-26,142.26,142.26,Paid,Monthly
P000155,2021-02-25,142.26,142.26,Paid,Monthly
P000155,2021-03-27,142.26,142.26,Paid,Monthly
P000155,2021-04-26,142.26,142.26,Paid,Monthly
P000155,2021-05-26,142.26,142.26,Paid,Monthly
P000157,2020-11-27,72.03,72.03,Paid,Monthly
P000157,2020-12-27,72.03,72.03,Paid,Monthly
P000157,2021-01-26,72.03,72.03,Paid,Monthly
P000157,2021-02-25,72.03,72.03,Paid,Monthly
P000157,2021-03-27,72.03,72.03,Paid,Monthly
P000157,2021-04-26,72.03,72.03,Paid,Monthly
P000157,2021-05-26,72.03,72.03,Paid,Monthly
P000157,2021-06-25,72.03,72.03,Paid,Monthly
P000157,2021-07-25,72.03,72.03,Paid,Monthly
P000157,2021-08-24,72.03,72.03,Paid,Monthly
P000157,2021-09-23,72.03,72.03,Paid,Monthly
P000157,2021-10-23,72.03,72.03,Paid,Monthly
P000158,2019-08-17,45.77,45.77,Paid,Monthly
P000158,2019-09-16,45.77,45.77,Paid,Monthly
P000158,2019-10-16,45.77,45.77,Paid,Monthly
P000158,2019-11-15,45.77,45.77,Paid,Monthly
P000158,2019-12-15,45.77,45.77,Paid,Monthly
P000158,2020-01-14,45.77,45.77,Paid,Monthly
P000158,2020-02-13,45.77,45.77,Paid,Monthly
P000158,2020-03-14,45.77,45.77,Paid,Monthly
P000158,2020-04-13,45.77,45.77,Paid,Monthly
P000158,2020-05-13,45.77,45.77,Paid,Monthly
P000158,2020-06-12,45.77,48.06,Late,Monthly
P000158,2020-07-12,45.77,45.77,Paid,Monthly
P000159,2020-08-24,287.75,287.75,Paid,Quarterly
P000159,2020-11-22,287.75,287.75,Paid,Quarterly
P000160,2021-06-09,93.51,93.51,Paid,Monthly
