investment_id,fund_id,investor_class,investor_id,call_date,investment_amount
INV000442,FUND004,Institutional,IN_8375,2022-07-20,8481331
INV000443,FUND004,Institutional,IN_4787,2020-01-24,7995409
INV000444,FUND004,Institutional,IN_4720,2024-01-31,3547942
INV000445,FUND004,Institutional,IN_4787,2021-10-19,9134019
INV000446,FUND004,Institutional,IN_4787,2020-07-23,5605408
INV000447,FUND004,Institutional,IN_4720,2021-10-19,8042953
INV000448,FUND004,Institutional,IN_4720,2023-04-09,4529966
INV000449,FUND004,Institutional,IN_8375,2022-01-25,4965978
INV000450,FUND005,ClassA,CA_6322,2022-08-07,468155
INV000451,FUND005,ClassA,CA_4848,2022-03-07,84815
INV000452,FUND005,ClassA,CA_2308,2023-02-20,251501
INV000453,FUND005,ClassA,CA_4848,2020-11-10,419631
INV000454,FUND005,ClassA,CA_4848,2024-09-18,116690
INV000455,FUND005,ClassA,CA_4848,2020-07-18,111697
INV000456,FUND005,ClassA,CA_4848,2020-09-20,284398
INV000457,FUND005,ClassA,CA_6322,2023-08-09,85437
INV000458,FUND005,ClassA,CA_4848,2023-05-27,413414
INV000459,FUND005,ClassA,CA_4848,2024-10-25,467529
INV000460,FUND005,ClassA,CA_2308,2023-02-20,496793
INV000461,FUND005,ClassA,CA_2308,2024-06-26,454247
INV000462,FUND005,ClassA,CA_6322,2023-02-28,486473
INV000463,FUND005,ClassA,CA_4848,2021-02-21,342195
INV000464,FUND005,ClassA,CA_6322,2024-11-16,221395
INV000465,FUND005,ClassA,CA_6322,2024-04-21,357131
INV000466,FUND005,ClassA,CA_2308,2022-12-28,482760
INV000467,FUND005,ClassA,CA_2308,2021-06-03,495631
INV000468,FUND005,ClassA,CA_6322,2023-03-26,99621
INV000469,FUND005,ClassA,CA_4848,2024-10-17,198433
INV000470,FUND005,ClassA,CA_2308,2022-12-23,354725
INV000471,FUND005,ClassA,CA_4848,2021-09-21,323975
INV000472,FUND005,ClassA,CA_6322,2022-08-17,280416
INV000473,FUND005,ClassA,CA_2308,2020-11-26,194532
INV000474,FUND005,ClassA,CA_6322,2023-11-25,179106
INV000475,FUND005,ClassA,CA_6322,2022-11-23,400784
INV000476,FUND005,ClassA,CA_2308,2023-02-24,480759
INV000477,FUND005,ClassA,CA_2308,2023-07-23,97743
INV000478,FUND005,ClassA,CA_6322,2023-07-12,219984
INV000479,FUND005,ClassA,CA_4848,2021-04-20,206691
INV000480,FUND005,ClassA,CA_4848,2023-03-19,136940
INV000481,FUND005,ClassA,CA_2308,2022-03-10,368484
INV000482,FUND005,ClassA,CA_4848,2022-07-26,292758
INV000483,FUND005,ClassA,CA_2308,2024-12-07,106974
INV000484,FUND005,ClassA,CA_6322,2022-02-23,375975
INV000485,FUND005,ClassA,CA_6322,2021-05-27,355977
INV000486,FUND005,ClassA,CA_2308,2024-11-20,412365
INV000487,FUND005,ClassA,CA_2308,2022-12-14,92443
INV000488,FUND005,ClassA,CA_6322,2024-04-20,228148
INV000489,FUND005,ClassA,CA_2308,2021-02-11,109016
INV000490,FUND005,ClassA,CA_4848,2024-03-06,197858
INV000491,FUND005,ClassA,CA_2308,2021-04-07,215825
INV000492,FUND005,ClassA,CA_6322,2021-10-05,303062
INV000493,FUND005,ClassA,CA_6322,2023-11-10,102051
INV000494,FUND005,ClassB,CB_6469,2020-10-13,1524262
INV000495,FUND005,ClassB,CB_6469,2024-05-10,549610
INV000496,FUND005,ClassB,CB_1929,2021-06-17,232416
INV000497,FUND005,ClassB,CB_2445,2020-12-12,1891745
INV000498,FUND005,ClassB,CB_7662,2020-08-01,544863
INV000499,FUND005,ClassB,CB_6469,2023-04-22,1813990
INV000500,FUND005,ClassB,CB_7662,2020-03-19,1191891
INV000501,FUND005,ClassB,CB_2445,2022-11-18,1894127
INV000502,FUND005,ClassB,CB_6469,2024-09-06,1680134
INV000503,FUND005,ClassB,CB_7662,2020-05-07,1703268
INV000504,FUND005,ClassB,CB_1929,2022-09-27,652673
INV000505,FUND005,ClassB,CB_7662,2023-08-10,895592
INV000506,FUND005,ClassB,CB_7662,2020-10-07,828346
INV000507,FUND005,ClassB,CB_2445,2022-01-01,1086901
INV000508,FUND005,ClassB,CB_6469,2023-12-12,613399
INV000509,FUND005,ClassB,CB_6469,2021-08-11,429350
INV000510,FUND005,ClassB,CB_5648,2021-08-11,1801278
INV000511,FUND005,ClassB,CB_2445,2022-11-25,1811442
INV000512,FUND005,ClassB,CB_2445,2024-05-06,827447
INV000513,FUND005,ClassB,CB_1929,2022-04-20,1257338
INV000514,FUND005,ClassB,CB_7662,2022-03-11,1482417
INV000515,FUND005,ClassB,CB_6469,2022-10-13,1117514
INV000516,FUND005,ClassB,CB_1929,2021-03-11,1517562
INV000517,FUND005,ClassB,CB_6469,2023-03-10,262414
INV000518,FUND005,ClassB,CB_1929,2024-04-04,993255
INV000519,FUND005,ClassB,CB_6469,2020-11-29,1189622
INV000520,FUND005,ClassB,CB_5648,2023-07-25,362653
INV000521,FUND005,ClassB,CB_6469,2023-04-19,900594
INV000522,FUND005,ClassB,CB_1929,2021-01-24,483184
INV000523,FUND005,ClassB,CB_5648,2023-02-10,897630
INV000524,FUND005,ClassB,CB_7662,2020-11-18,1206803
INV000525,FUND005,ClassB,CB_6469,2021-08-19,1259637
INV000526,FUND005,ClassB,CB_5648,2024-05-07,787874
INV000527,FUND005,ClassB,CB_2445,2020-04-26,1763007
INV000528,FUND005,ClassB,CB_2445,2021-12-05,1517563
INV000529,FUND005,ClassB,CB_5648,2020-09-13,1536074
INV000530,FUND005,ClassB,CB_5648,2024-12-20,1359250
INV000531,FUND005,ClassB,CB_7662,2021-08-18,1289438
INV000532,FUND005,ClassB,CB_1929,2020-03-01,1447698
INV000533,FUND005,ClassB,CB_5648,2020-06-29,243414
INV000534,FUND005,ClassB,CB_6469,2023-05-05,531484
INV000535,FUND005,ClassB,CB_6469,2023-10-25,1090665
INV000536,FUND005,ClassB,CB_5648,2024-08-09,511203
INV000537,FUND005,ClassB,CB_6469,2024-12-15,1830703
INV000538,FUND005,ClassB,CB_1929,2021-08-27,1750529
INV000539,FUND005,Institutional,IN_8076,2021-12-22,3111558
INV000540,FUND005,Institutional,IN_9301,2024-10-10,9320784
INV000541,FUND005,Institutional,IN_2221,2024-08-24,6965795
INV000542,FUND005,Institutional,IN_8076,2020-06-12,5516838
INV000543,FUND005,Institutional,IN_2221,2021-06-20,8040483
INV000544,FUND005,Institutional,IN_2221,2022-12-17,7070396
INV000545,FUND005,Institutional,IN_8076,2022-10-06,7669406
INV000546,FUND005,Institutional,IN_9301,2020-09-23,5185988
INV000547,FUND005,Institutional,IN_2221,2021-03-03,8771399
INV000548,FUND005,Institutional,IN_8076,2020-08-14,9249786
INV000549,FUND005,Institutional,IN_8076,2021-05-27,7598733
INV000550,FUND005,Institutional,IN_9301,2020-06-24,4743286
INV000551,FUND005,Institutional,IN_9301,2023-11-07,5505551
INV000552,FUND005,Institutional,IN_2221,2024-07-28,7256616
INV000553,FUND005,Institutional,IN_9301,2023-03-01,9183052
INV000554,FUND005,Institutional,IN_8076,2024-03-23,2158444
INV000555,FUND005,Institutional,IN_2221,2021-09-17,6202341
INV000556,FUND005,Institutional,IN_9301,2021-11-23,2209665
INV000557,FUND005,Institutional,IN_8076,2024-07-16,1975996
INV000558,FUND005,Institutional,IN_9301,2023-11-23,4462556
INV000559,FUND005,Institutional,IN_8076,2020-05-04,5914286
INV000560,FUND005,Institutional,IN_8076,2021-11-29,3897881
INV000561,FUND005,Institutional,IN_8076,2020-03-15,9859293
INV000562,FUND005,Institutional,IN_8076,2024-10-26,3528589
INV000563,FUND005,Institutional,IN_2221,2022-02-21,3055248
INV000564,FUND005,Institutional,IN_9301,2021-06-28,7371699
INV000565,FUND005,Institutional,IN_9301,2024-05-20,1372000
INV000566,FUND005,Institutional,IN_2221,2021-11-21,1717695
INV000567,FUND005,Institutional,IN_8076,2021-05-27,3493535
INV000568,FUND005,Institutional,IN_8076,2024-04-03,1099519
INV000569,FUND005,Institutional,IN_8076,2020-02-16,2942294
INV000570,FUND005,Institutional,IN_9301,2021-03-02,8130549
INV000571,FUND005,Institutional,IN_9301,2021-04-12,2242617
INV000572,FUND005,Institutional,IN_9301,2023-05-31,2921435
INV000573,FUND005,Institutional,IN_2221,2023-10-21,5625984
INV000574,FUND005,Institutional,IN_9301,2023-08-13,4210111
INV000575,FUND005,Institutional,IN_2221,2024-03-10,7397216
INV000576,FUND005,Institutional,IN_8076,2023-11-06,2552641
INV000577,FUND005,Institutional,IN_8076,2022-11-11,8807697
INV000578,FUND005,Institutional,IN_8076,2021-09-01,1913376
INV000579,FUND005,Institutional,IN_9301,2023-02-22,7493249
INV000580,FUND005,Institutional,IN_8076,2022-06-01,9645982
INV000581,FUND005,Institutional,IN_9301,2022-04-17,5531428
INV000582,FUND005,Institutional,IN_8076,2022-01-08,3836405
INV000583,FUND005,Institutional,IN_2221,2023-09-14,6757689
INV000584,FUND005,Institutional,IN_2221,2024-05-17,5917569
INV000585,FUND006,ClassA,CA_3478,2020-07-31,194433
INV000586,FUND006,ClassA,CA_1544,2022-11-12,410367
INV000587,FUND006,ClassA,CA_5534,2021-01-15,60830
INV000588,FUND006,ClassA,CA_8288,2024-03-13,458508
INV000589,FUND006,ClassA,CA_3478,2024-09-01,245588
INV000590,FUND006,ClassA,CA_1544,2024-05-06,155126
INV000591,FUND006,ClassA,CA_8288,2024-03-24,216529
INV000592,FUND006,ClassA,CA_7926,2020-01-22,107803
INV000593,FUND006,ClassA,CA_5534,2021-07-08,372952
INV000594,FUND006,ClassA,CA_8288,2021-10-31,199921
INV000595,FUND006,ClassA,CA_3478,2022-06-28,304521
INV000596,FUND006,ClassA,CA_1544,2022-02-25,115642
INV000597,FUND006,ClassA,CA_1544,2022-12-29,178861
INV000598,FUND006,ClassA,CA_4313,2021-04-17,215311
INV000599,FUND006,ClassA,CA_4313,2022-11-12,448267
INV000600,FUND006,ClassA,CA_7926,2021-03-10,172679
INV000601,FUND006,ClassA,CA_5534,2023-01-06,140009
INV000602,FUND006,ClassA,CA_1544,2020-10-15,177964
INV000603,FUND006,ClassA,CA_1544,2024-08-20,421754
INV000604,FUND006,ClassA,CA_8288,2022-08-30,125190
INV000605,FUND006,ClassA,CA_8288,2023-11-07,456121
INV000606,FUND006,ClassA,CA_5534,2023-10-02,483856
INV000607,FUND006,ClassA,CA_7926,2021-05-10,389229
INV000608,FUND006,ClassA,CA_1544,2020-01-13,408763
INV000609,FUND006,ClassA,CA_5534,2021-11-02,472430
INV000610,FUND006,ClassA,CA_1544,2024-11-14,232161
INV000611,FUND006,ClassA,CA_3478,2021-07-01,154548
INV000612,FUND006,ClassA,CA_7926,2022-02-02,399633
INV000613,FUND006,ClassA,CA_8288,2022-01-10,386786
INV000614,FUND006,ClassA,CA_1544,2021-04-06,174818
INV000615,FUND006,ClassA,CA_7926,2022-10-26,270243
INV000616,FUND006,ClassA,CA_8288,2024-02-24,426393
INV000617,FUND006,ClassA,CA_5534,2020-07-13,182218
INV000618,FUND006,ClassA,CA_7926,2020-12-23,400778
INV000619,FUND006,ClassA,CA_3478,2022-03-20,248750
INV000620,FUND006,ClassB,CB_3324,2020-02-17,715322
INV000621,FUND006,ClassB,CB_5628,2021-08-30,668262
INV000622,FUND006,ClassB,CB_3324,2021-02-12,1192659
INV000623,FUND006,ClassB,CB_5628,2023-03-31,1576252
INV000624,FUND006,ClassB,CB_3324,2024-07-12,874613
INV000625,FUND006,ClassB,CB_3649,2020-01-08,886306
INV000626,FUND006,ClassB,CB_3324,2022-11-30,1314050
INV000627,FUND006,ClassB,CB_5628,2021-03-21,1242922
INV000628,FUND006,ClassB,CB_3324,2024-02-01,1011530
INV000629,FUND006,ClassB,CB_3649,2020-12-21,1278699
INV000630,FUND006,ClassB,CB_3649,2023-03-30,1936169
INV000631,FUND006,ClassB,CB_3649,2020-02-10,423405
INV000632,FUND006,ClassB,CB_3324,2020-04-17,1121715
INV000633,FUND006,ClassB,CB_3649,2024-05-22,1584314
INV000634,FUND006,ClassB,CB_3324,2021-02-10,782616
INV000635,FUND006,ClassB,CB_5628,2022-06-14,664145
INV000636,FUND006,ClassB,CB_3649,2024-05-07,1722067
INV000637,FUND006,ClassB,CB_3649,2023-07-28,608897
INV000638,FUND006,ClassB,CB_5628,2021-02-16,1640218
INV000639,FUND006,ClassB,CB_3649,2020-05-29,1908722
INV000640,FUND006,ClassB,CB_3324,2022-11-17,613540
INV000641,FUND006,ClassB,CB_3324,2023-03-15,398073
INV000642,FUND006,ClassB,CB_5628,2024-06-07,1310849
INV000643,FUND006,ClassB,CB_5628,2024-02-20,442459
INV000644,FUND006,ClassB,CB_5628,2020-05-11,223411
INV000645,FUND006,ClassB,CB_3324,2020-09-17,953092
INV000646,FUND006,ClassB,CB_3324,2022-02-26,614071
INV000647,FUND006,ClassB,CB_5628,2022-03-31,695760
INV000648,FUND006,ClassB,CB_3649,2021-07-11,1289496
INV000649,FUND006,ClassB,CB_3649,2024-02-16,287715
INV000650,FUND006,ClassB,CB_5628,2020-12-11,1080844
INV000651,FUND006,ClassB,CB_5628,2022-06-08,1349909
INV000652,FUND006,ClassB,CB_3324,2022-10-17,1365953
INV000653,FUND006,ClassB,CB_3324,2021-01-01,1573188
INV000654,FUND006,ClassB,CB_3649,2024-02-25,796203
INV000655,FUND006,ClassB,CB_5628,2024-03-11,915753
INV000656,FUND006,ClassB,CB_5628,2022-06-18,424164
INV000657,FUND006,Institutional,IN_4679,2023-08-05,4323146
INV000658,FUND006,Institutional,IN_8298,2021-06-04,7953936
INV000659,FUND006,Institutional,IN_4242,2022-07-09,7070308
INV000660,FUND006,Institutional,IN_7349,2021-01-07,4624188
INV000661,FUND006,Institutional,IN_1200,2021-12-20,2608012
INV000662,FUND006,Institutional,IN_5508,2021-06-26,1553524
INV000663,FUND006,Institutional,IN_4242,2022-02-12,3302258
INV000664,FUND006,Institutional,IN_1200,2021-06-15,7484644
INV000665,FUND006,Institutional,IN_1200,2023-10-11,7893844
INV000666,FUND006,Institutional,IN_7349,2024-09-21,3271212
INV000667,FUND006,Institutional,IN_7349,2024-02-06,4488345
INV000668,FUND006,Institutional,IN_5508,2022-12-14,7331364
INV000669,FUND006,Institutional,IN_4242,2022-12-27,2949622
INV000670,FUND006,Institutional,IN_5508,2020-12-08,1425525
INV000671,FUND006,Institutional,IN_4679,2020-01-26,3191002
INV000672,FUND006,Institutional,IN_4679,2022-08-16,7058087
INV000673,FUND006,Institutional,IN_7349,2022-10-02,8376523
INV000674,FUND006,Institutional,IN_4679,2022-04-11,5915592
INV000675,FUND006,Institutional,IN_1200,2022-08-31,5140351
INV000676,FUND006,Institutional,IN_4679,2023-03-02,5135913
INV000677,FUND006,Institutional,IN_7349,2021-04-12,4803473
INV000678,FUND006,Institutional,IN_8298,2023-02-07,6980833
INV000679,FUND006,Institutional,IN_4679,2023-02-03,6098605
INV000680,FUND006,Institutional,IN_1200,2024-11-26,6698022
INV000681,FUND006,Institutional,IN_7349,2020-07-27,7660651
INV000682,FUND006,Institutional,IN_1200,2024-04-26,5138074
INV000683,FUND006,Institutional,IN_4679,2021-05-05,8936676
INV000684,FUND006,Institutional,IN_8298,2020-09-11,9154272
INV000685,FUND006,Institutional,IN_4679,2024-12-06,4545216
INV000686,FUND006,Institutional,IN_8298,2021-02-14,3267042
INV000687,FUND007,ClassA,CA_9459,2024-05-28,388994
INV000688,FUND007,ClassA,CA_9638,2020-01-28,461632
INV000689,FUND007,ClassA,CA_4738,2022-03-13,61432
INV000690,FUND007,ClassA,CA_4738,2021-11-24,478583
INV000691,FUND007,ClassA,CA_9638,2023-01-26,258388
INV000692,FUND007,ClassA,CA_3836,2023-02-13,54154
INV000693,FUND007,ClassA,CA_4738,2023-08-06,226239
INV000694,FUND007,ClassA,CA_7511,2021-01-24,184871
INV000695,FUND007,ClassA,CA_9638,2024-01-10,286942
INV000696,FUND007,ClassA,CA_7511,2024-10-09,351920
INV000697,FUND007,ClassA,CA_3836,2020-06-05,405437
INV000698,FUND007,ClassA,CA_4338,2022-09-16,404049
INV000699,FUND007,ClassA,CA_3836,2023-10-07,360532
INV000700,FUND007,ClassA,CA_9459,2020-09-28,126589
INV000701,FUND007,ClassA,CA_3490,2021-03-12,283930
INV000702,FUND007,ClassA,CA_9459,2024-10-16,428610
INV000703,FUND007,ClassA,CA_4738,2024-06-29,412359
INV000704,FUND007,ClassA,CA_7511,2021-11-06,89073
INV000705,FUND007,ClassA,CA_4738,2023-01-13,475025
INV000706,FUND007,ClassA,CA_9459,2024-05-04,383117
INV000707,FUND007,ClassA,CA_4738,2021-05-29,417218
INV000708,FUND007,ClassA,CA_7511,2021-01-15,462011
INV000709,FUND007,ClassA,CA_9459,2023-10-02,431044
INV000710,FUND007,ClassA,CA_4338,2021-05-02,69099
INV000711,FUND007,ClassA,CA_3836,2023-04-25,265657
INV000712,FUND007,ClassA,CA_9459,2024-03-06,474464
INV000713,FUND007,ClassA,CA_3836,2024-12-12,296140
INV000714,FUND007,ClassA,CA_9638,2022-12-27,384203
INV000715,FUND007,ClassA,CA_3836,2024-11-21,334589
INV000716,FUND007,ClassA,CA_4738,2024-10-11,333123
INV000717,FUND007,ClassA,CA_4338,2023-07-11,222807
INV000718,FUND007,ClassA,CA_4338,2021-10-08,490051
INV000719,FUND007,ClassA,CA_9459,2022-02-16,397878
INV000720,FUND007,ClassA,CA_3490,2024-01-20,264307
INV000721,FUND007,ClassA,CA_7511,2024-08-17,162727
INV000722,FUND007,ClassA,CA_3490,2023-09-15,465002
INV000723,FUND007,ClassA,CA_9459,2024-11-22,467411
INV000724,FUND007,ClassA,CA_3836,2020-11-25,163672
INV000725,FUND007,ClassA,CA_4738,2021-05-27,305210
INV000726,FUND007,ClassA,CA_9459,2022-08-16,330330
INV000727,FUND007,ClassA,CA_9459,2023-09-28,321201
INV000728,FUND007,ClassB,CB_8917,2023-07-05,574597
INV000729,FUND007,ClassB,CB_9787,2023-06-25,604959
INV000730,FUND007,ClassB,CB_8917,2022-12-15,1177287
INV000731,FUND007,ClassB,CB_4878,2020-01-13,1392808
INV000732,FUND007,ClassB,CB_8917,2024-04-22,414009
INV000733,FUND007,ClassB,CB_8917,2020-07-08,1770002
INV000734,FUND007,ClassB,CB_8947,2020-11-18,909574
INV000735,FUND007,ClassB,CB_8947,2021-01-05,1558833
INV000736,FUND007,ClassB,CB_8947,2023-05-08,1122638
INV000737,FUND007,ClassB,CB_8947,2024-07-08,1855438
INV000738,FUND007,ClassB,CB_9787,2021-08-04,1025584
INV000739,FUND007,ClassB,CB_8947,2022-02-20,229038
INV000740,FUND007,ClassB,CB_8917,2023-01-19,499175
INV000741,FUND007,ClassB,CB_8917,2024-12-28,1479409
INV000742,FUND007,ClassB,CB_8917,2021-12-16,1383055
INV000743,FUND007,ClassB,CB_8947,2021-06-22,760587
INV000744,FUND007,ClassB,CB_9787,2021-03-07,1893088
INV000745,FUND007,ClassB,CB_4878,2021-04-08,1846191
INV000746,FUND007,ClassB,CB_4878,2020-07-09,514295
INV000747,FUND007,ClassB,CB_8917,2021-06-05,1868050
INV000748,FUND007,ClassB,CB_8947,2020-02-13,513878
INV000749,FUND007,ClassB,CB_4878,2023-11-27,840113
INV000750,FUND007,ClassB,CB_8917,2024-03-12,1264846
INV000751,FUND007,ClassB,CB_4878,2021-01-16,1380155
INV000752,FUND007,ClassB,CB_4878,2023-12-20,1659403
INV000753,FUND007,ClassB,CB_9787,2020-06-12,1278156
INV000754,FUND007,ClassB,CB_4878,2021-11-07,451012
INV000755,FUND007,ClassB,CB_4878,2022-12-23,854953
INV000756,FUND007,ClassB,CB_8947,2021-01-08,657182
INV000757,FUND007,ClassB,CB_4878,2021-11-04,474229
INV000758,FUND007,ClassB,CB_8947,2020-03-03,555924
INV000759,FUND007,ClassB,CB_9787,2023-06-21,1004642
INV000760,FUND007,ClassB,CB_8947,2023-04-11,943662
INV000761,FUND007,ClassB,CB_4878,2024-02-07,1764576
INV000762,FUND007,ClassB,CB_8947,2022-11-24,214819
INV000763,FUND007,Institutional,IN_7095,2021-01-30,8909929
INV000764,FUND007,Institutional,IN_7095,2024-12-20,1471867
INV000765,FUND007,Institutional,IN_8882,2024-11-12,8948424
INV000766,FUND007,Institutional,IN_2518,2024-05-22,8672524
INV000767,FUND007,Institutional,IN_8882,2023-10-29,2462990
INV000768,FUND007,Institutional,IN_4057,2023-06-10,8052046
INV000769,FUND007,Institutional,IN_7095,2021-05-25,6378897
INV000770,FUND007,Institutional,IN_7095,2022-11-19,4593347
INV000771,FUND007,Institutional,IN_8882,2021-01-24,5236459
INV000772,FUND007,Institutional,IN_4057,2023-03-24,3284088
INV000773,FUND007,Institutional,IN_7095,2020-03-23,4833392
INV000774,FUND007,Institutional,IN_2518,2020-09-30,8612810
INV000775,FUND007,Institutional,IN_4057,2020-12-16,8894046
INV000776,FUND007,Institutional,IN_4057,2020-07-10,4130664
INV000777,FUND007,Institutional,IN_2518,2021-04-05,5882728
INV000778,FUND007,Institutional,IN_8882,2021-04-23,3397773
INV000779,FUND007,Institutional,IN_4057,2022-09-01,4269533
INV000780,FUND007,Institutional,IN_8882,2020-06-08,2133128
INV000781,FUND007,Institutional,IN_8882,2020-07-20,2330150
INV000782,FUND007,Institutional,IN_8882,2020-02-05,3047669
INV000783,FUND007,Institutional,IN_7095,2023-05-06,1990632
INV000784,FUND007,Institutional,IN_8882,2022-05-21,3166859
INV000785,FUND007,Institutional,IN_2518,2020-10-23,3059105
INV000786,FUND007,Institutional,IN_8882,2023-12-29,2745984
INV000787,FUND007,Institutional,IN_8882,2021-11-14,1929281
INV000788,FUND007,Institutional,IN_4057,2022-10-05,1403423
INV000789,FUND007,Institutional,IN_7095,2020-10-16,1641422
INV000790,FUND007,Institutional,IN_4057,2021-03-08,9675550
INV000791,FUND007,Institutional,IN_2518,2024-12-23,7836398
INV000792,FUND007,Institutional,IN_2518,2024-02-12,9114631
INV000793,FUND007,Institutional,IN_2518,2023-06-04,2663707
INV000794,FUND007,Institutional,IN_4057,2021-04-21,8754345
INV000795,FUND007,Institutional,IN_4057,2021-02-07,4978422
INV000796,FUND007,Institutional,IN_7095,2020-05-19,1279940
INV000797,FUND007,Institutional,IN_7095,2021-03-30,3735515
INV000798,FUND007,Institutional,IN_7095,2023-06-27,9546237
INV000799,FUND007,Institutional,IN_7095,2023-06-30,2101509
INV000800,FUND007,Institutional,IN_4057,2020-01-25,7556923
INV000801,FUND007,Institutional,IN_8882,2023-01-28,8623830
INV000802,FUND007,Institutional,IN_8882,2024-02-27,9561545
INV000803,FUND007,Institutional,IN_7095,2021-02-17,6835374
INV000804,FUND008,ClassA,CA_2668,2024-08-19,359181
INV000805,FUND008,ClassA,CA_2068,2022-09-03,176493
INV000806,FUND008,ClassA,CA_3063,2023-01-23,472081
INV000807,FUND008,ClassA,CA_3063,2022-06-23,336715
INV000808,FUND008,ClassA,CA_6839,2021-06-30,433021
INV000809,FUND008,ClassA,CA_2068,2023-10-16,428639
INV000810,FUND008,ClassA,CA_3928,2023-12-11,333948
INV000811,FUND008,ClassA,CA_3063,2020-10-29,161322
INV000812,FUND008,ClassA,CA_3928,2021-03-15,455289
INV000813,FUND008,ClassA,CA_1730,2020-07-13,99993
INV000814,FUND008,ClassA,CA_6839,2024-03-05,60091
INV000815,FUND008,ClassA,CA_1730,2023-07-11,244516
INV000816,FUND008,ClassA,CA_3063,2020-11-11,293550
INV000817,FUND008,ClassA,CA_3928,2021-11-16,193855
INV000818,FUND008,ClassA,CA_4085,2021-09-24,350981
INV000819,FUND008,ClassA,CA_3063,2020-04-14,124522
INV000820,FUND008,ClassA,CA_6839,2024-02-19,457004
INV000821,FUND008,ClassA,CA_2068,2020-01-26,427507
INV000822,FUND008,ClassA,CA_1730,2023-10-31,292090
INV000823,FUND008,ClassA,CA_2668,2020-01-02,333168
INV000824,FUND008,ClassA,CA_3063,2023-05-19,472962
INV000825,FUND008,ClassA,CA_2068,2023-01-27,493474
INV000826,FUND008,ClassA,CA_1730,2022-07-30,265108
INV000827,FUND008,ClassA,CA_2668,2022-03-30,164376
INV000828,FUND008,ClassA,CA_2068,2022-10-26,191141
INV000829,FUND008,ClassA,CA_4085,2021-08-12,493513
INV000830,FUND008,ClassA,CA_4085,2020-02-13,325936
INV000831,FUND008,ClassA,CA_1730,2024-08-14,319222
INV000832,FUND008,ClassA,CA_4085,2022-04-09,349182
INV000833,FUND008,ClassA,CA_3178,2021-12-13,411844
INV000834,FUND008,ClassA,CA_2068,2021-08-14,277064
INV000835,FUND008,ClassB,CB_6680,2024-10-30,814334
INV000836,FUND008,ClassB,CB_2602,2024-10-14,1047725
